time,datetime,LST_Day_1km
1641686400000,2022-01-09,14641
1641686400000,2022-01-09,14684
1641686400000,2022-01-09,14681
1641686400000,2022-01-09,14687
1641686400000,2022-01-09,14685
1641081600000,2022-01-02,14605
1641081600000,2022-01-02,14606
1641081600000,2022-01-02,14615
1641081600000,2022-01-02,14666
1641081600000,2022-01-02,14658
1641081600000,2022-01-02,14806
1641686400000,2022-01-09,14813
1641081600000,2022-01-02,14799
1641686400000,2022-01-09,14813
1641081600000,2022-01-02,14785
1641686400000,2022-01-09,14815
1641081600000,2022-01-02,14817
1641686400000,2022-01-09,14859
1641081600000,2022-01-02,14808
1641686400000,2022-01-09,14875
1641081600000,2022-01-02,14899
1641686400000,2022-01-09,14962
1641081600000,2022-01-02,14868
1641686400000,2022-01-09,14986
1641081600000,2022-01-02,14877
1641686400000,2022-01-09,15006
1641081600000,2022-01-02,14933
1641686400000,2022-01-09,15007
1641081600000,2022-01-02,14943
1641686400000,2022-01-09,15006
1641081600000,2022-01-02,14902
1641081600000,2022-01-02,14950
1641686400000,2022-01-09,14989
1641686400000,2022-01-09,14622
1641686400000,2022-01-09,14663
1641686400000,2022-01-09,14718
1641686400000,2022-01-09,14722
1641686400000,2022-01-09,14690
1641686400000,2022-01-09,14687
1641686400000,2022-01-09,14682
1641686400000,2022-01-09,14682
1641081600000,2022-01-02,14652
1641081600000,2022-01-02,14652
1641081600000,2022-01-02,14767
1641081600000,2022-01-02,14761
1641081600000,2022-01-02,14761
1641686400000,2022-01-09,14763
1641081600000,2022-01-02,14759
1641686400000,2022-01-09,14797
1641081600000,2022-01-02,14786
1641686400000,2022-01-09,14813
1641081600000,2022-01-02,14822
1641686400000,2022-01-09,14857
1641081600000,2022-01-02,14806
1641686400000,2022-01-09,14871
1641081600000,2022-01-02,14796
1641686400000,2022-01-09,14896
1641081600000,2022-01-02,14814
1641686400000,2022-01-09,14863
1641081600000,2022-01-02,14837
1641686400000,2022-01-09,14864
1641081600000,2022-01-02,14850
1641686400000,2022-01-09,14887
1641081600000,2022-01-02,14897
1641686400000,2022-01-09,14946
1641081600000,2022-01-02,14877
1641686400000,2022-01-09,14975
1641081600000,2022-01-02,14867
1641686400000,2022-01-09,14999
1641081600000,2022-01-02,14902
1641686400000,2022-01-09,14994
1641081600000,2022-01-02,14935
1641686400000,2022-01-09,14988
1641081600000,2022-01-02,14902
1641686400000,2022-01-09,14988
1641686400000,2022-01-09,14709
1641686400000,2022-01-09,14709
1641686400000,2022-01-09,14735
1641686400000,2022-01-09,14702
1641686400000,2022-01-09,14685
1641686400000,2022-01-09,14687
1641686400000,2022-01-09,14670
1641686400000,2022-01-09,14670
1641081600000,2022-01-02,14770
1641081600000,2022-01-02,14770
1641081600000,2022-01-02,14766
1641081600000,2022-01-02,14770
1641686400000,2022-01-09,14763
1641081600000,2022-01-02,14771
1641686400000,2022-01-09,14772
1641081600000,2022-01-02,14759
1641686400000,2022-01-09,14812
1641081600000,2022-01-02,14818
1641686400000,2022-01-09,14843
1641081600000,2022-01-02,14814
1641686400000,2022-01-09,14857
1641081600000,2022-01-02,14818
1641686400000,2022-01-09,14902
1641081600000,2022-01-02,14833
1641686400000,2022-01-09,14907
1641081600000,2022-01-02,14867
1641686400000,2022-01-09,14927
1641081600000,2022-01-02,14879
1641686400000,2022-01-09,14933
1641081600000,2022-01-02,14896
1641686400000,2022-01-09,14938
1641081600000,2022-01-02,14926
1641686400000,2022-01-09,14976
1641081600000,2022-01-02,14959
1641686400000,2022-01-09,14981
1641081600000,2022-01-02,14969
1641686400000,2022-01-09,14995
1641081600000,2022-01-02,14949
1641686400000,2022-01-09,14935
1641686400000,2022-01-09,14738
1641686400000,2022-01-09,14738
1641686400000,2022-01-09,14707
1641081600000,2022-01-02,14555
1641686400000,2022-01-09,14711
1641081600000,2022-01-02,14594
1641686400000,2022-01-09,14722
1641081600000,2022-01-02,14597
1641686400000,2022-01-09,14682
1641686400000,2022-01-09,14679
1641081600000,2022-01-02,14636
1641081600000,2022-01-02,14636
1641081600000,2022-01-02,14636
1641686400000,2022-01-09,14706
1641081600000,2022-01-02,14770
1641686400000,2022-01-09,14706
1641081600000,2022-01-02,14793
1641686400000,2022-01-09,14810
1641081600000,2022-01-02,14793
1641686400000,2022-01-09,14825
1641081600000,2022-01-02,14776
1641686400000,2022-01-09,14840
1641081600000,2022-01-02,14790
1641686400000,2022-01-09,14893
1641081600000,2022-01-02,14818
1641686400000,2022-01-09,14918
1641686400000,2022-01-09,14930
1641081600000,2022-01-02,14817
1641686400000,2022-01-09,14913
1641081600000,2022-01-02,14849
1641686400000,2022-01-09,14906
1641081600000,2022-01-02,14882
1641686400000,2022-01-09,14938
1641081600000,2022-01-02,14909
1641686400000,2022-01-09,14947
1641081600000,2022-01-02,14904
1641686400000,2022-01-09,14939
1641081600000,2022-01-02,14922
1641686400000,2022-01-09,14945
1641081600000,2022-01-02,14958
1641686400000,2022-01-09,14949
1641081600000,2022-01-02,14996
1641686400000,2022-01-09,14937
1641081600000,2022-01-02,14563
1641081600000,2022-01-02,14572
1641081600000,2022-01-02,14609
1641081600000,2022-01-02,14609
1641686400000,2022-01-09,14708
1641081600000,2022-01-02,14555
1641686400000,2022-01-09,14708
1641081600000,2022-01-02,14573
1641686400000,2022-01-09,14734
1641081600000,2022-01-02,14597
1641686400000,2022-01-09,14738
1641686400000,2022-01-09,14728
1641686400000,2022-01-09,14728
1641081600000,2022-01-02,14636
1641081600000,2022-01-02,14663
1641686400000,2022-01-09,14706
1641081600000,2022-01-02,14719
1641686400000,2022-01-09,14706
1641081600000,2022-01-02,14791
1641686400000,2022-01-09,14754
1641081600000,2022-01-02,14791
1641686400000,2022-01-09,14842
1641081600000,2022-01-02,14794
1641686400000,2022-01-09,14884
1641081600000,2022-01-02,14818
1641686400000,2022-01-09,14952
1641081600000,2022-01-02,14818
1641686400000,2022-01-09,14951
1641081600000,2022-01-02,14867
1641686400000,2022-01-09,14943
1641081600000,2022-01-02,14880
1641686400000,2022-01-09,14916
1641081600000,2022-01-02,14882
1641686400000,2022-01-09,14921
1641081600000,2022-01-02,14918
1641686400000,2022-01-09,14939
1641081600000,2022-01-02,14921
1641686400000,2022-01-09,14929
1641081600000,2022-01-02,14913
1641686400000,2022-01-09,14926
1641081600000,2022-01-02,14915
1641686400000,2022-01-09,14933
1641081600000,2022-01-02,15002
1641686400000,2022-01-09,14959
1641686400000,2022-01-09,14458
1641081600000,2022-01-02,14563
1641081600000,2022-01-02,14567
1641081600000,2022-01-02,14614
1641081600000,2022-01-02,14644
1641686400000,2022-01-09,14743
1641686400000,2022-01-09,14743
1641686400000,2022-01-09,14728
1641686400000,2022-01-09,14764
1641686400000,2022-01-09,14764
1641081600000,2022-01-02,14740
1641686400000,2022-01-09,14795
1641081600000,2022-01-02,14775
1641686400000,2022-01-09,14811
1641081600000,2022-01-02,14811
1641686400000,2022-01-09,14869
1641081600000,2022-01-02,14892
1641686400000,2022-01-09,14890
1641081600000,2022-01-02,14913
1641686400000,2022-01-09,14910
1641081600000,2022-01-02,14917
1641686400000,2022-01-09,14949
1641081600000,2022-01-02,14935
1641686400000,2022-01-09,14978
1641081600000,2022-01-02,14935
1641686400000,2022-01-09,14969
1641081600000,2022-01-02,14905
1641686400000,2022-01-09,14951
1641081600000,2022-01-02,14898
1641686400000,2022-01-09,14906
1641081600000,2022-01-02,14895
1641686400000,2022-01-09,14906
1641081600000,2022-01-02,14888
1641686400000,2022-01-09,14909
1641081600000,2022-01-02,14874
1641686400000,2022-01-09,14917
1641081600000,2022-01-02,14900
1641686400000,2022-01-09,14925
1641081600000,2022-01-02,14575
1641081600000,2022-01-02,14655
1641081600000,2022-01-02,14695
1641081600000,2022-01-02,14705
1641686400000,2022-01-09,14879
1641686400000,2022-01-09,14879
1641081600000,2022-01-02,14964
1641686400000,2022-01-09,15018
1641081600000,2022-01-02,14964
1641686400000,2022-01-09,15033
1641081600000,2022-01-02,14895
1641686400000,2022-01-09,15008
1641081600000,2022-01-02,14877
1641686400000,2022-01-09,15019
1641686400000,2022-01-09,15034
1641081600000,2022-01-02,14970
1641686400000,2022-01-09,15039
1641081600000,2022-01-02,14964
1641686400000,2022-01-09,15013
1641081600000,2022-01-02,14931
1641686400000,2022-01-09,14960
1641081600000,2022-01-02,14913
1641686400000,2022-01-09,14933
1641686400000,2022-01-09,14636
1641081600000,2022-01-02,14583
1641081600000,2022-01-02,14597
1641081600000,2022-01-02,14685
1641081600000,2022-01-02,14716
1641081600000,2022-01-02,14726
1641686400000,2022-01-09,14850
1641686400000,2022-01-09,14863
1641686400000,2022-01-09,14873
1641686400000,2022-01-09,14879
1641686400000,2022-01-09,15056
1641686400000,2022-01-09,15011
1641686400000,2022-01-09,15004
1641686400000,2022-01-09,15003
1641081600000,2022-01-02,14969
1641686400000,2022-01-09,15023
1641081600000,2022-01-02,14969
1641686400000,2022-01-09,15022
1641686400000,2022-01-09,14656
1641686400000,2022-01-09,14664
1641081600000,2022-01-02,14649
1641686400000,2022-01-09,14663
1641081600000,2022-01-02,14653
1641081600000,2022-01-02,14651
1641081600000,2022-01-02,14682
1641081600000,2022-01-02,14711
1641686400000,2022-01-09,14728
1641081600000,2022-01-02,14735
1641686400000,2022-01-09,14728
1641686400000,2022-01-09,14694
1641686400000,2022-01-09,14702
1641686400000,2022-01-09,14723
1641686400000,2022-01-09,14850
1641686400000,2022-01-09,14854
1641686400000,2022-01-09,14942
1641686400000,2022-01-09,14952
1641686400000,2022-01-09,14975
1641686400000,2022-01-09,15010
1641081600000,2022-01-02,14516
1641686400000,2022-01-09,14682
1641081600000,2022-01-02,14563
1641686400000,2022-01-09,14687
1641081600000,2022-01-02,14662
1641686400000,2022-01-09,14729
1641081600000,2022-01-02,14652
1641686400000,2022-01-09,14746
1641081600000,2022-01-02,14656
1641686400000,2022-01-09,14770
1641686400000,2022-01-09,14740
1641686400000,2022-01-09,14743
1641686400000,2022-01-09,14765
1641686400000,2022-01-09,14694
1641686400000,2022-01-09,14711
1641686400000,2022-01-09,14716
1641686400000,2022-01-09,14720
1641686400000,2022-01-09,14752
1641686400000,2022-01-09,14905
1641686400000,2022-01-09,14888
1641686400000,2022-01-09,14947
1641081600000,2022-01-02,14963
1641686400000,2022-01-09,14971
1641081600000,2022-01-02,14970
1641686400000,2022-01-09,14994
1641081600000,2022-01-02,14505
1641686400000,2022-01-09,14751
1641081600000,2022-01-02,14508
1641686400000,2022-01-09,14752
1641081600000,2022-01-02,14518
1641686400000,2022-01-09,14737
1641081600000,2022-01-02,14598
1641686400000,2022-01-09,14747
1641081600000,2022-01-02,14672
1641686400000,2022-01-09,14767
1641081600000,2022-01-02,14672
1641686400000,2022-01-09,14771
1641081600000,2022-01-02,14671
1641686400000,2022-01-09,14775
1641686400000,2022-01-09,14769
1641686400000,2022-01-09,14762
1641686400000,2022-01-09,14755
1641686400000,2022-01-09,14745
1641686400000,2022-01-09,14690
1641686400000,2022-01-09,14692
1641686400000,2022-01-09,14717
1641686400000,2022-01-09,14747
1641686400000,2022-01-09,14752
1641686400000,2022-01-09,14864
1641686400000,2022-01-09,14901
1641686400000,2022-01-09,14950
1641081600000,2022-01-02,15008
1641686400000,2022-01-09,15012
1641686400000,2022-01-09,14741
1641686400000,2022-01-09,14741
1641686400000,2022-01-09,14726
1641686400000,2022-01-09,14776
1641686400000,2022-01-09,14784
1641686400000,2022-01-09,14793
1641686400000,2022-01-09,14793
1641081600000,2022-01-02,14672
1641686400000,2022-01-09,14791
1641081600000,2022-01-02,14672
1641686400000,2022-01-09,14789
1641686400000,2022-01-09,14795
1641686400000,2022-01-09,14795
1641686400000,2022-01-09,14781
1641686400000,2022-01-09,14742
1641686400000,2022-01-09,14732
1641686400000,2022-01-09,14730
1641686400000,2022-01-09,14734
1641686400000,2022-01-09,14747
1641081600000,2022-01-02,14875
1641081600000,2022-01-02,14885
1641081600000,2022-01-02,14858
1641081600000,2022-01-02,14858
1641081600000,2022-01-02,14901
1641686400000,2022-01-09,14944
1641081600000,2022-01-02,14920
1641686400000,2022-01-09,14961
1641081600000,2022-01-02,14972
1641686400000,2022-01-09,15042
1641081600000,2022-01-02,14957
1641686400000,2022-01-09,15048
1641686400000,2022-01-09,14772
1641686400000,2022-01-09,14736
1641686400000,2022-01-09,14730
1641686400000,2022-01-09,14738
1641686400000,2022-01-09,14739
1641686400000,2022-01-09,14767
1641081600000,2022-01-02,14508
1641686400000,2022-01-09,14784
1641081600000,2022-01-02,14515
1641686400000,2022-01-09,14814
1641081600000,2022-01-02,14551
1641686400000,2022-01-09,14820
1641081600000,2022-01-02,14556
1641686400000,2022-01-09,14828
1641081600000,2022-01-02,14555
1641686400000,2022-01-09,14818
1641081600000,2022-01-02,14553
1641686400000,2022-01-09,14823
1641686400000,2022-01-09,14779
1641686400000,2022-01-09,14773
1641686400000,2022-01-09,14730
1641686400000,2022-01-09,14734
1641686400000,2022-01-09,14739
1641686400000,2022-01-09,14732
1641081600000,2022-01-02,14857
1641081600000,2022-01-02,14857
1641686400000,2022-01-09,14873
1641081600000,2022-01-02,14883
1641686400000,2022-01-09,14873
1641081600000,2022-01-02,14852
1641081600000,2022-01-02,14831
1641081600000,2022-01-02,14909
1641081600000,2022-01-02,14915
1641081600000,2022-01-02,14960
1641686400000,2022-01-09,15028
1641081600000,2022-01-02,14973
1641686400000,2022-01-09,15026
1641254400000,2022-01-04,14539
1641686400000,2022-01-09,14734
1641254400000,2022-01-04,14543
1641686400000,2022-01-09,14734
1641254400000,2022-01-04,14537
1641686400000,2022-01-09,14711
1641254400000,2022-01-04,14537
1641686400000,2022-01-09,14700
1641686400000,2022-01-09,14713
1641686400000,2022-01-09,14732
1641686400000,2022-01-09,14757
1641686400000,2022-01-09,14778
1641686400000,2022-01-09,14819
1641081600000,2022-01-02,14508
1641686400000,2022-01-09,14841
1641081600000,2022-01-02,14552
1641686400000,2022-01-09,14857
1641081600000,2022-01-02,14586
1641686400000,2022-01-09,14853
1641081600000,2022-01-02,14607
1641686400000,2022-01-09,14848
1641081600000,2022-01-02,14553
1641686400000,2022-01-09,14833
1641081600000,2022-01-02,14553
1641686400000,2022-01-09,14826
1641686400000,2022-01-09,14799
1641686400000,2022-01-09,14765
1641081600000,2022-01-02,14498
1641686400000,2022-01-09,14761
1641081600000,2022-01-02,14498
1641081600000,2022-01-02,14508
1641081600000,2022-01-02,14511
1641686400000,2022-01-09,14717
1641686400000,2022-01-09,14717
1641686400000,2022-01-09,14781
1641686400000,2022-01-09,14786
1641686400000,2022-01-09,14796
1641686400000,2022-01-09,14796
1641686400000,2022-01-09,14808
1641081600000,2022-01-02,14857
1641686400000,2022-01-09,14857
1641081600000,2022-01-02,14788
1641686400000,2022-01-09,14873
1641081600000,2022-01-02,14783
1641686400000,2022-01-09,14873
1641081600000,2022-01-02,14774
1641081600000,2022-01-02,14758
1641081600000,2022-01-02,14921
1641081600000,2022-01-02,14911
1641686400000,2022-01-09,15018
1641081600000,2022-01-02,14882
1641686400000,2022-01-09,15011
1641081600000,2022-01-02,14857
1641686400000,2022-01-09,15026
1641254400000,2022-01-04,14553
1641686400000,2022-01-09,14734
1641254400000,2022-01-04,14559
1641686400000,2022-01-09,14729
1641254400000,2022-01-04,14561
1641686400000,2022-01-09,14726
1641254400000,2022-01-04,14569
1641686400000,2022-01-09,14770
1641686400000,2022-01-09,14813
1641686400000,2022-01-09,14803
1641686400000,2022-01-09,14807
1641686400000,2022-01-09,14811
1641686400000,2022-01-09,14817
1641686400000,2022-01-09,14838
1641081600000,2022-01-02,14641
1641686400000,2022-01-09,14852
1641081600000,2022-01-02,14649
1641686400000,2022-01-09,14833
1641081600000,2022-01-02,14653
1641686400000,2022-01-09,14815
1641081600000,2022-01-02,14662
1641686400000,2022-01-09,14792
1641081600000,2022-01-02,14664
1641686400000,2022-01-09,14799
1641686400000,2022-01-09,14804
1641686400000,2022-01-09,14810
1641686400000,2022-01-09,14766
1641686400000,2022-01-09,14742
1641081600000,2022-01-02,14502
1641686400000,2022-01-09,14698
1641081600000,2022-01-02,14516
1641686400000,2022-01-09,14698
1641081600000,2022-01-02,14546
1641081600000,2022-01-02,14591
1641081600000,2022-01-02,14591
1641686400000,2022-01-09,14781
1641686400000,2022-01-09,14781
1641686400000,2022-01-09,14811
1641686400000,2022-01-09,14825
1641686400000,2022-01-09,14808
1641686400000,2022-01-09,14808
1641686400000,2022-01-09,14827
1641081600000,2022-01-02,14782
1641686400000,2022-01-09,14836
1641081600000,2022-01-02,14701
1641686400000,2022-01-09,14801
1641686400000,2022-01-09,14800
1641081600000,2022-01-02,14803
1641686400000,2022-01-09,14966
1641081600000,2022-01-02,14785
1641686400000,2022-01-09,14966
1641081600000,2022-01-02,14780
1641686400000,2022-01-09,15005
1641254400000,2022-01-04,14588
1641686400000,2022-01-09,14727
1641254400000,2022-01-04,14591
1641686400000,2022-01-09,14726
1641254400000,2022-01-04,14587
1641686400000,2022-01-09,14772
1641254400000,2022-01-04,14579
1641686400000,2022-01-09,14802
1641254400000,2022-01-04,14545
1641686400000,2022-01-09,14827
1641686400000,2022-01-09,14834
1641686400000,2022-01-09,14842
1641686400000,2022-01-09,14835
1641686400000,2022-01-09,14846
1641686400000,2022-01-09,14854
1641686400000,2022-01-09,14851
1641081600000,2022-01-02,14648
1641686400000,2022-01-09,14830
1641686400000,2022-01-09,14807
1641686400000,2022-01-09,14797
1641686400000,2022-01-09,14805
1641686400000,2022-01-09,14830
1641686400000,2022-01-09,14817
1641686400000,2022-01-09,14795
1641686400000,2022-01-09,14763
1641081600000,2022-01-02,14541
1641686400000,2022-01-09,14718
1641081600000,2022-01-02,14587
1641081600000,2022-01-02,14594
1641081600000,2022-01-02,14591
1641686400000,2022-01-09,14848
1641686400000,2022-01-09,14851
1641686400000,2022-01-09,14854
1641686400000,2022-01-09,14849
1641686400000,2022-01-09,14843
1641686400000,2022-01-09,14855
1641081600000,2022-01-02,14700
1641686400000,2022-01-09,14862
1641081600000,2022-01-02,14700
1641686400000,2022-01-09,14809
1641081600000,2022-01-02,14701
1641686400000,2022-01-09,14803
1641686400000,2022-01-09,14804
1641081600000,2022-01-02,14628
1641686400000,2022-01-09,14805
1641081600000,2022-01-02,14698
1641686400000,2022-01-09,14966
1641081600000,2022-01-02,14726
1641686400000,2022-01-09,14966
1641081600000,2022-01-02,14749
1641686400000,2022-01-09,14916
1641081600000,2022-01-02,14752
1641686400000,2022-01-09,14916
1641254400000,2022-01-04,14556
1641081600000,2022-01-02,14589
1641254400000,2022-01-04,14577
1641686400000,2022-01-09,14726
1641081600000,2022-01-02,14621
1641254400000,2022-01-04,14596
1641686400000,2022-01-09,14758
1641081600000,2022-01-02,14613
1641254400000,2022-01-04,14598
1641686400000,2022-01-09,14811
1641081600000,2022-01-02,14653
1641254400000,2022-01-04,14567
