time,datetime,LST_Day_1km
1641254400000,2022-01-04,15000
1641427200000,2022-01-06,14994
1641427200000,2022-01-06,14961
1641427200000,2022-01-06,14952
1641168000000,2022-01-03,15303
1641254400000,2022-01-04,15011
1641427200000,2022-01-06,14972
1641686400000,2022-01-09,14933
1641168000000,2022-01-03,15303
1641254400000,2022-01-04,15043
1641427200000,2022-01-06,15017
1641600000000,2022-01-08,14895
1641686400000,2022-01-09,14943
1641168000000,2022-01-03,15303
1641254400000,2022-01-04,15026
1641427200000,2022-01-06,14961
1641600000000,2022-01-08,14885
1641686400000,2022-01-09,14942
1641254400000,2022-01-04,15020
1641427200000,2022-01-06,14955
1641600000000,2022-01-08,14985
1641686400000,2022-01-09,14940
1641254400000,2022-01-04,15027
1641427200000,2022-01-06,14962
1641600000000,2022-01-08,14962
1641686400000,2022-01-09,14950
1641254400000,2022-01-04,15026
1641427200000,2022-01-06,15041
1641600000000,2022-01-08,14970
1641686400000,2022-01-09,14951
1641254400000,2022-01-04,15025
1641427200000,2022-01-06,15042
1641600000000,2022-01-08,14990
1641686400000,2022-01-09,14947
1641254400000,2022-01-04,15021
1641427200000,2022-01-06,15044
1641600000000,2022-01-08,14986
1641686400000,2022-01-09,14933
1641254400000,2022-01-04,15013
1641427200000,2022-01-06,15111
1641686400000,2022-01-09,14952
1641254400000,2022-01-04,15035
1641427200000,2022-01-06,15151
1641600000000,2022-01-08,15137
1641686400000,2022-01-09,14952
1641254400000,2022-01-04,15077
1641427200000,2022-01-06,15161
1641600000000,2022-01-08,15124
1641686400000,2022-01-09,14952
1641254400000,2022-01-04,15013
1641427200000,2022-01-06,15116
1641600000000,2022-01-08,15056
1641686400000,2022-01-09,14847
1641254400000,2022-01-04,14992
1641427200000,2022-01-06,15051
1641600000000,2022-01-08,14994
1641686400000,2022-01-09,14847
1641254400000,2022-01-04,14991
1641427200000,2022-01-06,15028
1641686400000,2022-01-09,14852
1641254400000,2022-01-04,15009
1641427200000,2022-01-06,15036
1641600000000,2022-01-08,15003
1641686400000,2022-01-09,14873
1641254400000,2022-01-04,14982
1641427200000,2022-01-06,15023
1641600000000,2022-01-08,14994
1641686400000,2022-01-09,14887
1641254400000,2022-01-04,14988
1641427200000,2022-01-06,15010
1641600000000,2022-01-08,14986
1641686400000,2022-01-09,14897
1641254400000,2022-01-04,14996
1641427200000,2022-01-06,15021
1641600000000,2022-01-08,14988
1641686400000,2022-01-09,14891
1641254400000,2022-01-04,15001
1641427200000,2022-01-06,15018
1641600000000,2022-01-08,14994
1641686400000,2022-01-09,14891
1641254400000,2022-01-04,14988
1641427200000,2022-01-06,15014
1641600000000,2022-01-08,15001
1641686400000,2022-01-09,14868
1641254400000,2022-01-04,14989
1641427200000,2022-01-06,15013
1641600000000,2022-01-08,14990
1641686400000,2022-01-09,14854
1641254400000,2022-01-04,15000
1641427200000,2022-01-06,15016
1641600000000,2022-01-08,14999
1641686400000,2022-01-09,14854
1641254400000,2022-01-04,15014
1641427200000,2022-01-06,15029
1641600000000,2022-01-08,15017
1641686400000,2022-01-09,14902
1641254400000,2022-01-04,15032
1641427200000,2022-01-06,15052
1641600000000,2022-01-08,15041
1641686400000,2022-01-09,14925
1641254400000,2022-01-04,15035
1641427200000,2022-01-06,15064
1641600000000,2022-01-08,15002
1641686400000,2022-01-09,14928
1641254400000,2022-01-04,15013
1641427200000,2022-01-06,15050
1641600000000,2022-01-08,14999
1641686400000,2022-01-09,14928
1641254400000,2022-01-04,14994
1641427200000,2022-01-06,15026
1641600000000,2022-01-08,15013
1641686400000,2022-01-09,14919
1641254400000,2022-01-04,15053
1641427200000,2022-01-06,15057
1641600000000,2022-01-08,15021
1641686400000,2022-01-09,14912
1641254400000,2022-01-04,15052
1641427200000,2022-01-06,15083
1641600000000,2022-01-08,15026
1641254400000,2022-01-04,15044
1641427200000,2022-01-06,15056
1641600000000,2022-01-08,15002
1641254400000,2022-01-04,14996
1641427200000,2022-01-06,15047
1641600000000,2022-01-08,14988
1641686400000,2022-01-09,14883
1641254400000,2022-01-04,14995
1641427200000,2022-01-06,15027
1641600000000,2022-01-08,14990
1641686400000,2022-01-09,14886
1641254400000,2022-01-04,14997
1641427200000,2022-01-06,15034
1641600000000,2022-01-08,15003
1641686400000,2022-01-09,14892
1641254400000,2022-01-04,14996
1641427200000,2022-01-06,15045
1641600000000,2022-01-08,15017
1641686400000,2022-01-09,14921
1641254400000,2022-01-04,14997
1641427200000,2022-01-06,15050
1641600000000,2022-01-08,15030
1641686400000,2022-01-09,14915
1641254400000,2022-01-04,15015
1641427200000,2022-01-06,15066
1641600000000,2022-01-08,15028
1641686400000,2022-01-09,14907
1641254400000,2022-01-04,15028
1641427200000,2022-01-06,15084
1641600000000,2022-01-08,15002
1641686400000,2022-01-09,14924
1641254400000,2022-01-04,15039
1641427200000,2022-01-06,15094
1641600000000,2022-01-08,15053
1641686400000,2022-01-09,14938
1641254400000,2022-01-04,15056
1641427200000,2022-01-06,15097
1641600000000,2022-01-08,15065
1641686400000,2022-01-09,14943
1641254400000,2022-01-04,15055
1641427200000,2022-01-06,15125
1641686400000,2022-01-09,14945
1641254400000,2022-01-04,15039
1641427200000,2022-01-06,15085
1641686400000,2022-01-09,14940
1641254400000,2022-01-04,15023
1641427200000,2022-01-06,15075
1641686400000,2022-01-09,14935
1641254400000,2022-01-04,15023
1641427200000,2022-01-06,15075
1641686400000,2022-01-09,14920
1641254400000,2022-01-04,15031
1641427200000,2022-01-06,15071
1641686400000,2022-01-09,14925
1641254400000,2022-01-04,15029
1641427200000,2022-01-06,15060
1641600000000,2022-01-08,15000
1641686400000,2022-01-09,14926
1641254400000,2022-01-04,15034
1641427200000,2022-01-06,15076
1641600000000,2022-01-08,15000
1641686400000,2022-01-09,14899
1641254400000,2022-01-04,15046
1641427200000,2022-01-06,15087
1641600000000,2022-01-08,14964
1641686400000,2022-01-09,14897
1641254400000,2022-01-04,14996
1641427200000,2022-01-06,15032
1641600000000,2022-01-08,14878
1641686400000,2022-01-09,14847
1641254400000,2022-01-04,14968
1641427200000,2022-01-06,15016
1641600000000,2022-01-08,14839
1641686400000,2022-01-09,14839
1641427200000,2022-01-06,15024
1641600000000,2022-01-08,14875
1641686400000,2022-01-09,14840
1641427200000,2022-01-06,14997
1641600000000,2022-01-08,14886
1641686400000,2022-01-09,14843
1641427200000,2022-01-06,14968
1641427200000,2022-01-06,14923
1641427200000,2022-01-06,14816
1641427200000,2022-01-06,14800
1641168000000,2022-01-03,15303
1641254400000,2022-01-04,15020
1641427200000,2022-01-06,15011
1641168000000,2022-01-03,15309
1641254400000,2022-01-04,15021
1641427200000,2022-01-06,14995
1641600000000,2022-01-08,14788
1641686400000,2022-01-09,14923
1641168000000,2022-01-03,15314
1641254400000,2022-01-04,15010
1641427200000,2022-01-06,14941
1641600000000,2022-01-08,14788
1641686400000,2022-01-09,14918
1641168000000,2022-01-03,15321
1641254400000,2022-01-04,14988
1641427200000,2022-01-06,14951
1641600000000,2022-01-08,14788
1641686400000,2022-01-09,14915
1641254400000,2022-01-04,15015
1641427200000,2022-01-06,15006
1641600000000,2022-01-08,14955
1641686400000,2022-01-09,14941
1641254400000,2022-01-04,15011
1641427200000,2022-01-06,15017
1641600000000,2022-01-08,14991
1641686400000,2022-01-09,14940
1641254400000,2022-01-04,15019
1641427200000,2022-01-06,15032
1641600000000,2022-01-08,15008
1641686400000,2022-01-09,14938
1641254400000,2022-01-04,15005
1641427200000,2022-01-06,15041
1641600000000,2022-01-08,15038
1641686400000,2022-01-09,14930
1641254400000,2022-01-04,14959
1641427200000,2022-01-06,15011
1641600000000,2022-01-08,15007
1641686400000,2022-01-09,14918
1641254400000,2022-01-04,14928
1641427200000,2022-01-06,14939
1641600000000,2022-01-08,15004
1641686400000,2022-01-09,14903
1641427200000,2022-01-06,14981
1641600000000,2022-01-08,15021
1641686400000,2022-01-09,14900
1641427200000,2022-01-06,15029
1641600000000,2022-01-08,15060
1641686400000,2022-01-09,14900
1641600000000,2022-01-08,15087
1641427200000,2022-01-06,15141
1641600000000,2022-01-08,15103
1641427200000,2022-01-06,15140
1641600000000,2022-01-08,15091
1641686400000,2022-01-09,15016
1641254400000,2022-01-04,14847
1641427200000,2022-01-06,15107
1641600000000,2022-01-08,15126
1641686400000,2022-01-09,14963
1641254400000,2022-01-04,14979
1641427200000,2022-01-06,15175
1641600000000,2022-01-08,15133
1641686400000,2022-01-09,14969
1641254400000,2022-01-04,15060
1641427200000,2022-01-06,15141
1641600000000,2022-01-08,15124
1641686400000,2022-01-09,14960
1641254400000,2022-01-04,14958
1641427200000,2022-01-06,15061
1641600000000,2022-01-08,15013
1641686400000,2022-01-09,14847
1641254400000,2022-01-04,14948
1641427200000,2022-01-06,15022
1641600000000,2022-01-08,14999
1641254400000,2022-01-04,15001
1641427200000,2022-01-06,15019
1641600000000,2022-01-08,14998
1641686400000,2022-01-09,14925
1641254400000,2022-01-04,15009
1641427200000,2022-01-06,15028
1641600000000,2022-01-08,14950
1641686400000,2022-01-09,14925
1641254400000,2022-01-04,15014
1641427200000,2022-01-06,15034
1641600000000,2022-01-08,14978
1641686400000,2022-01-09,14925
1641254400000,2022-01-04,14997
1641427200000,2022-01-06,15033
1641600000000,2022-01-08,14999
1641686400000,2022-01-09,14898
1641254400000,2022-01-04,14998
1641427200000,2022-01-06,15030
1641600000000,2022-01-08,15001
1641686400000,2022-01-09,14891
1641254400000,2022-01-04,14996
1641427200000,2022-01-06,15023
1641600000000,2022-01-08,15001
1641686400000,2022-01-09,14856
1641254400000,2022-01-04,14996
1641427200000,2022-01-06,15039
1641600000000,2022-01-08,14981
1641686400000,2022-01-09,14854
1641254400000,2022-01-04,15037
1641427200000,2022-01-06,15081
1641600000000,2022-01-08,14981
1641686400000,2022-01-09,14895
1641254400000,2022-01-04,15066
1641427200000,2022-01-06,15096
1641600000000,2022-01-08,15044
1641686400000,2022-01-09,14937
1641254400000,2022-01-04,15078
1641427200000,2022-01-06,15097
1641600000000,2022-01-08,15037
1641686400000,2022-01-09,14937
1641254400000,2022-01-04,15054
1641427200000,2022-01-06,15080
1641600000000,2022-01-08,15031
1641686400000,2022-01-09,14935
1641254400000,2022-01-04,15040
1641427200000,2022-01-06,15045
1641600000000,2022-01-08,15030
1641686400000,2022-01-09,14912
1641254400000,2022-01-04,15038
1641427200000,2022-01-06,15034
1641600000000,2022-01-08,15013
1641686400000,2022-01-09,14912
1641254400000,2022-01-04,15044
1641427200000,2022-01-06,15053
1641686400000,2022-01-09,14913
1641254400000,2022-01-04,15026
1641427200000,2022-01-06,15060
1641600000000,2022-01-08,15032
1641686400000,2022-01-09,14913
1641254400000,2022-01-04,15023
1641427200000,2022-01-06,15055
1641600000000,2022-01-08,15016
1641686400000,2022-01-09,14913
1641254400000,2022-01-04,14996
1641427200000,2022-01-06,15041
1641600000000,2022-01-08,14998
1641686400000,2022-01-09,14908
1641254400000,2022-01-04,14975
1641427200000,2022-01-06,14998
1641600000000,2022-01-08,14968
1641686400000,2022-01-09,14901
1641254400000,2022-01-04,14977
1641427200000,2022-01-06,15019
1641600000000,2022-01-08,14975
1641686400000,2022-01-09,14902
1641254400000,2022-01-04,14976
1641427200000,2022-01-06,15037
1641600000000,2022-01-08,14993
1641686400000,2022-01-09,14905
1641254400000,2022-01-04,14977
1641427200000,2022-01-06,15042
1641600000000,2022-01-08,15032
1641686400000,2022-01-09,14895
1641254400000,2022-01-04,14990
1641427200000,2022-01-06,15057
1641600000000,2022-01-08,15023
1641686400000,2022-01-09,14889
1641254400000,2022-01-04,15017
1641427200000,2022-01-06,15099
1641600000000,2022-01-08,15022
1641686400000,2022-01-09,14895
1641254400000,2022-01-04,15032
1641427200000,2022-01-06,15129
1641600000000,2022-01-08,15062
1641686400000,2022-01-09,14945
1641254400000,2022-01-04,15056
1641427200000,2022-01-06,15128
1641600000000,2022-01-08,15041
1641686400000,2022-01-09,14962
1641254400000,2022-01-04,15050
1641427200000,2022-01-06,15129
1641600000000,2022-01-08,15041
1641686400000,2022-01-09,14952
1641254400000,2022-01-04,15046
1641427200000,2022-01-06,15080
1641686400000,2022-01-09,14951
1641254400000,2022-01-04,15036
1641427200000,2022-01-06,15068
1641600000000,2022-01-08,14840
1641686400000,2022-01-09,14941
1641254400000,2022-01-04,15033
1641427200000,2022-01-06,15065
1641600000000,2022-01-08,14840
1641686400000,2022-01-09,14943
1641254400000,2022-01-04,15038
1641427200000,2022-01-06,15070
1641600000000,2022-01-08,14994
1641686400000,2022-01-09,14944
1641254400000,2022-01-04,15032
1641427200000,2022-01-06,15075
1641600000000,2022-01-08,15000
1641686400000,2022-01-09,14935
1641254400000,2022-01-04,15009
1641427200000,2022-01-06,15087
1641600000000,2022-01-08,14991
1641686400000,2022-01-09,14917
1641254400000,2022-01-04,14956
1641427200000,2022-01-06,15046
1641600000000,2022-01-08,14956
1641686400000,2022-01-09,14920
1641254400000,2022-01-04,14867
1641427200000,2022-01-06,14988
1641600000000,2022-01-08,14892
1641686400000,2022-01-09,14891
1641254400000,2022-01-04,14884
1641427200000,2022-01-06,14946
1641600000000,2022-01-08,14854
1641686400000,2022-01-09,14836
1641427200000,2022-01-06,14981
1641600000000,2022-01-08,14889
1641686400000,2022-01-09,14838
1641427200000,2022-01-06,14993
1641600000000,2022-01-08,14894
1641427200000,2022-01-06,14948
1641600000000,2022-01-08,14895
1641427200000,2022-01-06,14866
1641427200000,2022-01-06,14778
1641427200000,2022-01-06,14717
1641168000000,2022-01-03,15350
1641254400000,2022-01-04,15084
1641686400000,2022-01-09,14958
1641168000000,2022-01-03,15350
1641254400000,2022-01-04,15033
1641427200000,2022-01-06,14955
1641686400000,2022-01-09,14944
1641168000000,2022-01-03,15350
1641254400000,2022-01-04,14996
1641427200000,2022-01-06,14905
1641686400000,2022-01-09,14896
1641168000000,2022-01-03,15350
1641254400000,2022-01-04,14972
1641427200000,2022-01-06,14869
1641686400000,2022-01-09,14891
1641254400000,2022-01-04,14965
1641427200000,2022-01-06,14942
1641686400000,2022-01-09,14894
1641254400000,2022-01-04,14950
1641427200000,2022-01-06,14989
1641600000000,2022-01-08,14855
1641686400000,2022-01-09,14914
1641254400000,2022-01-04,14999
1641427200000,2022-01-06,15015
1641600000000,2022-01-08,14885
1641686400000,2022-01-09,14921
1641254400000,2022-01-04,15014
1641427200000,2022-01-06,15048
1641600000000,2022-01-08,14984
1641686400000,2022-01-09,14925
1641254400000,2022-01-04,15013
1641427200000,2022-01-06,14994
1641600000000,2022-01-08,14973
1641686400000,2022-01-09,14922
1641254400000,2022-01-04,14993
1641427200000,2022-01-06,14969
1641600000000,2022-01-08,14965
1641686400000,2022-01-09,14919
1641254400000,2022-01-04,14927
1641427200000,2022-01-06,14932
1641600000000,2022-01-08,14994
1641686400000,2022-01-09,14917
1641254400000,2022-01-04,14898
1641427200000,2022-01-06,14965
1641600000000,2022-01-08,15014
1641686400000,2022-01-09,14911
1641254400000,2022-01-04,14881
1641427200000,2022-01-06,15037
1641600000000,2022-01-08,15038
1641686400000,2022-01-09,14911
1641427200000,2022-01-06,15108
1641600000000,2022-01-08,15071
1641686400000,2022-01-09,14952
1641427200000,2022-01-06,15162
1641600000000,2022-01-08,15124
1641686400000,2022-01-09,15047
1641254400000,2022-01-04,14787
1641427200000,2022-01-06,15161
1641600000000,2022-01-08,15096
1641686400000,2022-01-09,15020
1641254400000,2022-01-04,14787
1641427200000,2022-01-06,15156
1641600000000,2022-01-08,15081
1641686400000,2022-01-09,14985
1641254400000,2022-01-04,15060
1641427200000,2022-01-06,15140
1641600000000,2022-01-08,15085
1641686400000,2022-01-09,14985
1641254400000,2022-01-04,14996
