time,datetime,LST_Day_1km
1641427200000,2022-01-06,15200
1641513600000,2022-01-07,15015
1641254400000,2022-01-04,14944
1641427200000,2022-01-06,15110
1641513600000,2022-01-07,15002
1641254400000,2022-01-04,14823
1641427200000,2022-01-06,15095
1641513600000,2022-01-07,15003
1641254400000,2022-01-04,14759
1641427200000,2022-01-06,15172
1641513600000,2022-01-07,15007
1641254400000,2022-01-04,14695
1641427200000,2022-01-06,15243
1641513600000,2022-01-07,15016
1641254400000,2022-01-04,14691
1641427200000,2022-01-06,15246
1641513600000,2022-01-07,15034
1641600000000,2022-01-08,15129
1641254400000,2022-01-04,14860
1641427200000,2022-01-06,15203
1641513600000,2022-01-07,15034
1641600000000,2022-01-08,15043
1641254400000,2022-01-04,14840
1641427200000,2022-01-06,15239
1641513600000,2022-01-07,15033
1641600000000,2022-01-08,15069
1641254400000,2022-01-04,14804
1641427200000,2022-01-06,15228
1641513600000,2022-01-07,15041
1641600000000,2022-01-08,15148
1641254400000,2022-01-04,14641
1641427200000,2022-01-06,15196
1641513600000,2022-01-07,15055
1641600000000,2022-01-08,15077
1641254400000,2022-01-04,14699
1641427200000,2022-01-06,15178
1641513600000,2022-01-07,15049
1641254400000,2022-01-04,14741
1641427200000,2022-01-06,15141
1641513600000,2022-01-07,15035
1641600000000,2022-01-08,14968
1641254400000,2022-01-04,14809
1641427200000,2022-01-06,15129
1641513600000,2022-01-07,14990
1641600000000,2022-01-08,14968
1641254400000,2022-01-04,14870
1641427200000,2022-01-06,15140
1641513600000,2022-01-07,14976
1641600000000,2022-01-08,14968
1641254400000,2022-01-04,14895
1641427200000,2022-01-06,15132
1641513600000,2022-01-07,14972
1641600000000,2022-01-08,14941
1641254400000,2022-01-04,14886
1641427200000,2022-01-06,15119
1641513600000,2022-01-07,14924
1641600000000,2022-01-08,14932
1641254400000,2022-01-04,14798
1641427200000,2022-01-06,15005
1641513600000,2022-01-07,14731
1641600000000,2022-01-08,14925
1641254400000,2022-01-04,14711
1641427200000,2022-01-06,14856
1641513600000,2022-01-07,14711
1641600000000,2022-01-08,14914
1641254400000,2022-01-04,14680
1641427200000,2022-01-06,14819
1641513600000,2022-01-07,14713
1641513600000,2022-01-07,14712
1641254400000,2022-01-04,14698
1641427200000,2022-01-06,14703
1641513600000,2022-01-07,14619
1641254400000,2022-01-04,15206
1641427200000,2022-01-06,15179
1641513600000,2022-01-07,15059
1641600000000,2022-01-08,15047
1641254400000,2022-01-04,15200
1641427200000,2022-01-06,15261
1641513600000,2022-01-07,15074
1641600000000,2022-01-08,15173
1641686400000,2022-01-09,15060
1641254400000,2022-01-04,15208
1641427200000,2022-01-06,15262
1641513600000,2022-01-07,15085
1641600000000,2022-01-08,15173
1641686400000,2022-01-09,15056
1641254400000,2022-01-04,15174
1641427200000,2022-01-06,15248
1641513600000,2022-01-07,15083
